Date,Dive,Site,Site_Depth_m,Quadrat,Quadrat_Depth_m,Species,Diameter,Notes
5/13/2023,4,Honaunau_1,3,L11,2.8,Echinometra mathaei,0.5,
5/13/2023,4,Honaunau_1,3,L11,2.8,Echinometra mathaei,3,
5/13/2023,4,Honaunau_1,3,L11,2.8,Echinometra mathaei,1,
5/13/2023,4,Honaunau_1,3,L11,2.8,Echinometra mathaei,0.5,
5/13/2023,4,Honaunau_1,3,L11,2.8,Echinometra mathaei,2,
5/13/2023,4,Honaunau_1,3,L11,2.8,Echinostrephus aciculatus,2,
5/13/2023,4,Honaunau_1,3,L11,2.8,Heterocentrotus mamillatus,6.5,
5/13/2023,4,Honaunau_1,3,L11,2.8,Heterocentrotus mamillatus,6,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,1.5,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,1.5,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,2,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,1,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,0.5,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,2,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,2.5,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,3,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,4,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,0.5,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,1,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,2,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,1,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,1.5,
5/13/2023,4,Honaunau_1,3,L12,3.3,Echinometra mathaei,2,
5/13/2023,4,Honaunau_1,3,L12,3.3,Heterocentrotus mamillatus,6,
5/13/2023,4,Honaunau_1,3,L13,4.1,Echinometra mathaei,2.5,
5/13/2023,4,Honaunau_1,3,L13,4.1,Echinometra mathaei,3,
5/13/2023,4,Honaunau_1,3,L13,4.1,Echinometra mathaei,3.5,
5/13/2023,4,Honaunau_1,3,L13,4.1,Echinometra mathaei,3.5,
5/13/2023,4,Honaunau_1,3,L13,4.1,Echinometra mathaei,3,
5/13/2023,4,Honaunau_1,3,L13,4.1,Echinometra mathaei,3,
5/15/2023,1,Honaunau_1,17,K1,17.5,n/a,n/a,
5/15/2023,1,Honaunau_1,17,K2,16.6,n/a,n/a,
5/15/2023,1,Honaunau_1,17,K3,16.7,n/a,n/a,
5/15/2023,1,Honaunau_1,17,K4,16.8,Echinometra mathaei,2,
5/15/2023,1,Honaunau_1,17,K4,16.8,Echinometra mathaei,1.5,
5/15/2023,1,Honaunau_1,17,K4,16.8,Echinothrix calamaris,10,
5/15/2023,1,Honaunau_1,17,K5,15.9,Echinometra mathaei,2,
5/15/2023,1,Honaunau_1,17,K5,15.9,Echinothrix calamaris,11,
5/15/2023,1,Honaunau_1,17,K5,15.9,Echinothrix calamaris,9,
5/15/2023,1,Honaunau_1,17,K6,16.1,n/a,n/a,
5/15/2023,1,Honaunau_1,17,L1,18.7,Echinometra mathaei,2,
5/15/2023,1,Honaunau_1,17,L2,18.3,n/a,n/a,
5/15/2023,1,Honaunau_1,17,L3,17.4,Echinometra mathaei,2.5,
5/15/2023,1,Honaunau_1,17,L4,16.8,Echinometra mathaei,2,
5/15/2023,1,Honaunau_1,17,L4,16.8,Echinostrephus aciculatus,2,
5/15/2023,1,Honaunau_1,17,L5,18.5,n/a,n/a,
5/15/2023,1,Honaunau_1,17,L6,18.2,n/a,n/a,
5/15/2023,1,Honaunau_1,17,L7,17,Echinothrix calamaris,8,
5/15/2023,1,Honaunau_1,17,L8,16,Echinothrix calamaris,9,
5/15/2023,1,Honaunau_1,17,L9,15.8,n/a,n/a,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K1,8.1,Echinometra mathaei,1,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,1,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,0.5,
5/15/2023,2,Honaunau_1,9,K2,8.7,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K2,8.7,Tripneustes gratilla,5,
5/15/2023,2,Honaunau_1,9,K2,8.7,Heterocentrotus mamillatus,4,
5/15/2023,2,Honaunau_1,9,K2,8.7,Heterocentrotus mamillatus,5,
5/15/2023,2,Honaunau_1,9,K2,8.7,Heterocentrotus mamillatus,3.5,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,1,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K3,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K3,8.1,Heterocentrotus mamillatus,3,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K4,8.4,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K4,8.4,Heterocentrotus mamillatus,4,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,1,
5/15/2023,2,Honaunau_1,9,K5,8.6,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,K5,8.6,Tripneustes gratilla,7,
5/15/2023,2,Honaunau_1,9,K5,8.6,Heterocentrotus mamillatus,6,
5/15/2023,2,Honaunau_1,9,K6,8.4,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,K6,8.4,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K6,8.4,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K6,8.4,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,K6,8.4,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,K6,8.4,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,K6,8.4,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L1,8.3,Tripneustes gratilla,8,
5/15/2023,2,Honaunau_1,9,L1,8.3,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L1,8.3,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L1,8.3,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L1,8.3,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L1,8.3,Heterocentrotus mamillatus,6,
5/15/2023,2,Honaunau_1,9,L2,8.5,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L2,8.5,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,L2,8.5,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L2,8.5,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,L2,8.5,Echinometra mathaei,4,
5/15/2023,2,Honaunau_1,9,L3,8.9,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L3,8.9,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L3,8.9,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,L3,8.9,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L3,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L3,8.9,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L3,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L3,8.9,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,L3,8.9,Heterocentrotus mamillatus,4.5,
5/15/2023,2,Honaunau_1,9,L3,8.9,Tripneustes gratilla,9,
5/15/2023,2,Honaunau_1,9,L4,9.2,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L4,9.2,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L4,9.2,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L4,9.2,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L4,9.2,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L4,9.2,Tripneustes gratilla,5.5,
5/15/2023,2,Honaunau_1,9,L4,9.2,Tripneustes gratilla,6.5,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L5,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L5,8.9,Tripneustes gratilla,4.5,
5/15/2023,2,Honaunau_1,9,L6,8.4,Tripneustes gratilla,5,
5/15/2023,2,Honaunau_1,9,L6,8.4,Tripneustes gratilla,5.5,
5/15/2023,2,Honaunau_1,9,L6,8.4,Tripneustes gratilla,7,
5/15/2023,2,Honaunau_1,9,L6,8.4,Tripneustes gratilla,5,
5/15/2023,2,Honaunau_1,9,L6,8.4,Echinometra mathaei,4,
5/15/2023,2,Honaunau_1,9,L6,8.4,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,L6,8.4,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,L6,8.4,Echinothrix calamaris,8.5,
5/15/2023,2,Honaunau_1,9,L7,8.9,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,L7,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L7,8.9,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L7,8.9,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,L7,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L7,8.9,Echinometra mathaei,0.5,
5/15/2023,2,Honaunau_1,9,L7,8.9,Echinometra mathaei,1,
5/15/2023,2,Honaunau_1,9,L7,8.9,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L7,8.9,Tripneustes gratilla,6.5,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L8,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L9,8.1,Diadema savignyi,6.5,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,3.5,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,3,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,2.5,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L9,8.1,Heterocentrotus mamillatus,3.5,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,1.5,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,2,
5/15/2023,2,Honaunau_1,9,L9,8.1,Echinometra mathaei,1,
5/15/2023,2,Honaunau_1,9,L9,8.1,Diadema savignyi,5,
5/16/2023,1,Honaunau_2,9,K1,9.4,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K1,9.4,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K1,9.4,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K1,9.4,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K1,9.4,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K1,9.4,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K1,9.4,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K1,9.4,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K1,9.4,Tripneustes gratilla,6,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,0.5,
5/16/2023,1,Honaunau_2,9,K2,8.2,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K3,8.8,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K3,8.8,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K3,8.8,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K3,8.8,Echinometra mathaei,0.5,
5/16/2023,1,Honaunau_2,9,K3,8.8,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K3,8.8,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,K3,8.8,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K3,8.8,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,K4,8.3,Heterocentrotus mamillatus,3,
5/16/2023,1,Honaunau_2,9,K4,8.3,Heterocentrotus mamillatus,6,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K4,8.3,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K5,9.3,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,K5,9.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K5,9.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K5,9.3,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K5,9.3,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K5,9.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,K6,9.4,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,K7,10,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L1,9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L1,9,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,L1,9,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,0.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,0.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L2,8.6,Heterocentrotus mamillatus,4,
5/16/2023,1,Honaunau_2,9,L3,8.8,Echinometra mathaei,0.5,
5/16/2023,1,Honaunau_2,9,L3,8.8,Echinothrix calamaris,10,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Diadema savignyi,6.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Echinometra oblonga,3,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,5.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,4.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,4,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,3.5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,5,
